open,high,low,close,volume,News Sentiment,open_APPL,open_AMZN,open_AVGO,open_BRK.B,open_GOOGL,open_GOOG,open_META,open_MSFT,open_NVDA,open_SPY,moving_average,RSI,ema_short,ema_long,MACD,MACD_signal,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,volatility,ATR,daily_return,monthly_return,annual_return
219.72,229.92,219.1,226.35,-0.5266900055429957,0.016372786834836006,-0.025011638670268788,-0.03517698613395481,0.00581850786508209,-0.0264090713189864,-0.028213043482272937,519.0,70.79,-0.010990406428020183,17.13,-0.011406348206436157,243.99285714285716,35.785483644531794,240.0676610315253,-0.006841452558218997,-7.528939887783622,-4.6860281296517385,243.99285714285716,13.443807512737719,270.8804721683326,217.10524211738172,13.443807512737719,10.568207142857144,-0.01458424031345229,0.006077256077255955,0.48174550299800134
233.38,234.77,226.55,227.48,0.6690572331830218,0.00874305423349142,0.020202707317519497,0.04433485880395782,0.09122399044673912,0.022521298221100494,0.02520157732084982,527.25,74.23,0.01563078598452261,17.66,0.028859545663888042,242.72285714285712,37.482399324134036,238.13109779590602,-0.006036515314957747,-7.9753845367874305,-5.343899411078877,242.72285714285712,14.136846797027253,270.9965507369116,214.44916354880263,14.136846797027253,10.651064285714288,0.004992268610558792,0.006077256077255955,0.48174550299800134
226.72,232.4,225.51,230.47,-1.103627949814257,0.011867529712617397,0.00832423160771878,-0.01376845221893852,-0.009734647578699018,0.007395779326374807,-0.037708303900735096,509.45,75.6,-0.003246003313847723,17.42,-0.0015403003974823193,241.85071428571428,41.45317093658126,236.9524673657666,-0.004717438129566709,-7.995757016356947,-5.8742709321344915,241.85071428571428,14.511368203682215,270.8734506930787,212.82797787834986,14.511368203682215,10.605700000000002,0.013144012660453619,0.006077256077255955,0.48174550299800134
234.27,235.39,230.8,235.34,0.16568768840795123,0.007275964133441448,0.04674653452591926,0.02268188940270477,0.02981076460552501,0.007269058684771679,0.03180693948528024,525.19,77.56,0.029743670545949286,17.7,0.018694101704045174,241.50071428571428,46.68291362036284,236.70439546334097,-0.00290982438905818,-7.5321085941808406,-6.205838464543762,241.50071428571428,14.611948463913697,270.72461121354166,212.2768173578869,14.611948463913697,10.454985714285716,0.021130732850262568,0.006077256077255955,0.48174550299800134
233.19,237.39,230.56,231.1,-0.0016836003939015853,-0.004747030790895224,-0.0017487617397504707,0.017687122523221355,0.043234577532376584,0.009156186673911826,0.007010934570899963,529.89,78.815,0.014324327288153249,18.29,0.014142016105464172,240.04928571428573,34.817692767483564,235.8421807766731,-0.00399210584289289,-7.421248906217471,-6.448920552878504,240.04928571428573,14.559974357693244,269.1692344296722,210.92933699889923,14.559974357693244,10.046414285714288,-0.018016486785076946,0.006077256077255955,0.48174550299800134
234.655,236.28,232.0,235.29,-0.16394808455782162,0.012473770417273045,0.011985451806561187,-0.0064564573950036674,-0.00413073118029228,-0.0010052417016535031,0.01327440934552282,539.32,79.38,-0.008480300765933091,18.2,0.001079608361294504,238.62642857142856,35.20499108734401,235.75722988795417,-0.002430873309385184,-6.9155753739815395,-6.542251517099111,238.62642857142856,13.923879105358553,266.4741867821457,210.77867036071146,13.923879105358553,10.025914285714288,0.018130679359584567,0.006077256077255955,0.48174550299800134
236.27,237.8,231.2,235.24,-0.009460642827825438,0.010847292840480804,0.010513333956947868,-0.09709863199283486,-0.005371106662455105,-0.003958975838532552,0.012145971697904656,544.36,80.2,0.04834183419106397,18.4,0.0032318493259522185,236.8135714285714,29.519044544867654,235.67765605903816,-0.0022713863283065905,-6.444571035346769,-6.522715420748643,236.8135714285714,12.410007504579395,261.6335864377302,211.9935564194126,12.410007504579395,9.97734285714286,-0.00021250371881498253,0.006077256077255955,0.48174550299800134
234.25,234.61,220.31,221.67,1.013623058158002,0.002912766532972455,-0.0031424108132691586,0.0045606113076415156,-0.0023282897595908736,0.003887134177522178,-0.013094842248277061,537.03,80.74,-0.02420693085179737,18.47,0.002455369794637008,234.10642857142858,24.556928034371623,233.52263204995535,-0.006276744383619359,-7.084615259660325,-6.63509538853098,234.10642857142858,11.132004178626017,256.3704369286806,211.84242021417654,11.132004178626017,10.634485714285718,-0.057685767726577186,0.006077256077255955,0.48174550299800134
229.6,244.6,228.25,242.77,0.09603448017515248,0.010449820198118687,0.005231878759333064,0.014110684898375858,0.007942853513936754,0.005802516369994848,0.0071853110943109755,543.0,80.18,0.0032761850861051656,18.44,0.0055534469564069155,232.92714285714285,41.33697135061393,234.94530404226992,0.0006656100098236806,-5.822147170337189,-6.4725057448922225,232.92714285714285,8.913509563983911,250.75416198511067,215.10012372917504,8.913509563983911,11.54091428571429,0.09518653854829262,0.006077256077255955,0.48174550299800134
241.13,241.5,235.64,238.1,-0.7499812709092062,0.03438207879662514,0.01178980881009739,0.031758404576144095,0.028911028173827624,0.003778566503349623,0.016430944184113727,550.0,75.45,0.012567879399932202,18.85,0.008751352106421528,231.57642857142858,40.32142491554919,235.4306418819207,-0.0008210000940733764,-5.139220351974757,-6.2058486663087296,231.57642857142858,5.910166738688561,243.3967620488057,219.75609509405146,5.910166738688561,11.25448571428572,-0.01923631420686256,0.006077256077255955,0.48174550299800134
238.14,240.5,235.06,238.66,-0.4309672025875493,0.03634948283433914,0.0028931385431691936,-0.017299660897405644,-0.008669373221398935,-0.008001757347656735,-0.004646599370965454,548.95,75.05,-0.0025873235649505055,18.76,-0.004897391960932751,231.70142857142855,51.11964171465131,235.92746620777905,-0.0005882403095052169,-4.500924749531578,-5.8648638829532995,231.70142857142855,6.048535559750157,243.79849969092885,219.60435745192825,6.048535559750157,10.085200000000004,0.0023519529609408174,0.006077256077255955,0.48174550299800134
242.51,243.12,238.75,241.7,0.15650932581614363,0.04377654194831848,0.009778231969854723,0.03729172117666213,0.015034316916137769,0.010631187139638065,0.017842557582808283,559.35,74.93,0.013296357158137262,19.12,0.021034429363905538,232.92357142857145,62.42195440685347,236.81554832965918,0.0003916959045202617,-3.7070358900728877,-5.4332982843772175,232.92357142857145,6.227052157434407,245.37767574344025,220.46946711370265,6.227052157434407,9.12071428571429,0.012737785971675075,0.006077256077255955,0.48174550299800134
243.0,247.56,241.32,242.59,0.1083265044649373,0.05481179803609848,0.0019423767842061679,0.0035656492740860912,0.015505994149815905,-0.00014195471668454474,-0.008428877553593672,555.5,75.47,-0.0010657573213821436,19.99,0.0006935843726143531,234.03285714285713,61.53960469609154,237.7039255097116,0.0006365022965626466,-2.9718006196699207,-4.9409987514357585,234.03285714285713,6.480274719449834,246.9934065817568,221.07230770395745,6.480274719449834,8.890000000000006,0.0036822507240381608,0.007955810214765657,0.48174550299800134
240.49,242.35,236.53,238.93,-0.13320208483263052,0.08205843716859818,0.010479000201105038,-0.007374302136253341,-0.006266702648475508,0.0012768675920824535,-0.004214500898910067,553.0,74.23,0.008727003821959123,20.0,-0.0034230468745715115,234.69214285714287,56.755965451617634,237.89255235437136,-0.0005374359955467867,-2.6538607283893043,-4.483571146826468,234.69214285714287,6.475068373348714,247.6422796038403,221.74200611044543,6.475068373348714,8.346428571428577,-0.01508718413784571,0.007955810214765657,0.48174550299800134
241.0,241.36,230.53,230.97,0.8987029589656146,0.07815273106098175,-0.002380299576669742,-0.003228997863233829,-0.001281379405336125,0.015126752710578728,0.00998279490276488,556.8,76.51,0.010494202573955835,20.25,0.006488865425862578,235.02214285714285,53.16785518376304,236.8275442998527,-0.00295332584662944,-3.009504850851613,-4.188757887631497,235.02214285714285,6.12550177356944,247.27314640428173,222.77113931000397,6.12550177356944,8.347142857142865,-0.03331519691959994,0.007955810214765657,0.48174550299800134
234.49,246.69,228.5,241.22,0.5291083431803187,0.08410266786813736,-0.004593485339190018,-0.02107798561451535,0.007548082053811633,0.0002792711042376439,-0.0201202556736515,545.5,74.89,0.0012544429828169612,20.17,-0.0007408688260248653,236.00357142857143,58.37396392003901,237.50330671525995,0.0004270354919793107,-2.4361832390958966,-3.8382429579243773,236.00357142857143,5.92145850944693,247.8464884474653,224.16065440967756,5.92145850944693,9.045000000000005,0.044378057756418565,0.007955810214765657,0.48174550299800134
242.19,242.8399,237.2,240.2,-1.0902879075869336,0.10235349833965302,0.0013802624689587262,0.00380145451147218,0.016066446122534828,0.0035538868804545487,0.00018000180050403713,546.21,75.39,0.021906228338744782,20.45,0.003846537931404548,236.69857142857146,56.07593355813662,237.91818260521995,8.042137825992057e-05,-2.0406043895539767,-3.4787152442502975,236.69857142857146,5.7916051410529406,248.28178171067734,225.11536114646557,5.7916051410529406,8.955707142857149,-0.004228505099079682,0.007955810214765657,0.48174550299800134
239.11,242.88,236.8,241.93,-0.12004561040403239,0.1309010088443756,0.00247968166734136,0.007293197494141701,-0.033807340926165,0.0013207745828811568,-0.005776189345051641,541.46,75.36,-0.005534502186957724,19.77,0.0010330833534730743,237.1692857142857,54.28311451969323,238.53538528133996,0.000608318505214811,-1.5694174915988697,-3.0968556937200122,237.1692857142857,5.938629036667108,249.04654378761992,225.2920276409515,5.938629036667108,9.03856428571429,0.007202331390508077,0.007955810214765657,0.48174550299800134
242.55,251.82,242.0,251.08,0.5524053128847903,0.12674568593502045,-0.0029395575089710135,0.01960652963891807,0.010775461487387616,0.010435117668209593,0.01101800653885654,548.49,74.95,0.004102569856777816,19.9,0.003337917884167041,238.5964285714286,62.20674486803519,240.46532600728767,0.003380208642936644,-0.45245433802605817,-2.5679754225812217,238.5964285714286,6.717557485530722,252.03154354249003,225.16131360036715,6.717557485530722,9.25713571428572,0.03782085727276496,0.007955810214765657,0.48174550299800134
249.72,252.34,245.58,249.1,-0.3035005413662226,0.13064400851726532,0.006236263791462804,0.015599726095701705,0.0008151383275221136,-0.003719268699517997,0.00469782138827135,550.39,74.28,-0.005954231737549165,19.71,-0.0034854358939249153,239.58285714285716,58.6713550169534,241.79373739078187,0.0025125967559063156,0.26986670067657315,-2.000406997929663,239.58285714285716,7.191889051692166,253.9666352462415,225.19907903947282,7.191889051692166,9.369992857142861,-0.007885932770431814,0.007955810214765657,0.48174550299800134
250.62,255.75,250.25,251.7,0.06035074733835977,0.13173989951610565,0.021883502802372057,0.004014457418661799,0.01341215619055891,0.005367847174282403,-0.0006060822318234571,549.8,74.74,0.005135063147813312,19.72,0.003975367803191077,240.75857142857143,60.01460209296663,243.31777779220005,0.003116104110721274,1.040119745806237,-1.392301649182483,240.75857142857143,7.751004755853044,256.2605809402775,225.25656191686534,7.751004755853044,9.37356428571429,0.010437575270975552,0.007955810214765657,0.48174550299800134
250.0,258.85,248.5,258.68,-0.021868265627299266,0.11856848001480103,0.012002811358548193,0.016277063332140962,0.005611879814138021,0.004451299936736319,-0.005023204849130991,546.68,74.27,0.01887422847620268,19.57,-0.0002939303406259697,243.40214285714288,74.48075142214576,245.68119659340005,0.005002326471878149,2.18855025414652,-0.6761312685166824,243.40214285714288,7.016356909799892,257.43485667674264,229.36942903754309,7.016356909799892,9.046421428571433,0.02773142630115233,0.007955810214765657,0.48174550299800134
257.49,259.0,252.02,253.98,-0.4157788917108416,0.15864020586013794,0.009849697079075348,0.02896591345941868,0.013837126751226947,-0.005618762212660222,-0.0050485648783027415,543.58,74.88,-0.006656605517600056,19.7,-0.0012256405505368662,244.2028571428571,59.46950498394995,246.9579355790308,0.003185329959379146,2.6884482278701114,-0.00321536923932364,244.2028571428571,7.557451166355674,259.31775947556844,229.08795481014576,7.557451166355674,7.907135714285717,-0.018169166537807424,0.007955810214765657,0.48174550299800134
255.86,259.99,255.51,257.7,0.10565100714533493,0.13254372775554657,-0.0028920751063727934,-0.007533513482552934,-0.004855200640183632,0.0014419613169014411,-0.01316285594036426,537.5,74.45,-0.0056829866771015425,19.71,0.0028901046348170922,245.60285714285715,66.82692307692304,248.61056087456453,0.004064496067584855,3.346220734600962,0.6666718515287335,245.60285714285715,8.133425268199712,261.8697076792566,229.33600660645772,8.133425268199712,7.827135714285717,0.014646822584455377,0.007955810214765657,0.48174550299800134
250.61,251.88,245.6,247.74,0.5708514520190349,0.15145546197891235,0.013078920413366113,0.010011753671520296,0.0351420571615817,0.0008230453139503879,-0.005820567737914395,535.0,74.01,-0.009612508825180832,20.1,0.004246498144594213,246.25142857142856,56.71200473092844,248.47662843232382,0.0007474127269677666,3.028906080505692,1.1391186973241254,246.25142857142856,7.8957582157878266,262.0429450030042,230.45991213985292,7.8957582157878266,8.302850000000003,-0.038649592549476086,0.007955810214765657,0.48174550299800134
247.95,250.93,246.0,248.71,-0.7918224966771739,0.15112870931625366,-0.004601701196072838,-0.00998088899768046,-0.02961125690106048,-0.004948463706096362,-0.004894934509617421,531.25,72.8,-0.013656326447485156,19.87,-0.005127339894720251,246.75214285714284,55.345432362360846,248.51253175042785,0.0009840438369286275,2.823159202448096,1.4759267983489197,246.75214285714284,7.806693556538363,262.36552997021954,231.13875574406612,7.806693556538363,8.33642142857143,0.0039153951723580604,0.007955810214765657,0.48174550299800134
252.21,252.78,242.17,242.78,0.7355313710127671,0.15669448673725128,0.022374223076306876,0.03463996211115283,0.03168538023619316,0.012801817825884854,0.01637536248419913,541.61,74.5,0.02102736719207554,20.52,0.016412118809075338,246.7657142857143,50.134541849596374,247.63060378882358,-0.0008775456941982895,2.1567403184719467,1.612089502373525,246.7657142857143,7.799062778293527,262.36383984230133,231.16758872912723,7.799062778293527,8.648564285714288,-0.02384303003498056,0.007955810214765657,0.48174550299800134
245.2,247.6,240.64,246.72,-0.44643945104141736,0.16399934887886047,-0.0056323753609826,-0.0019098782290081218,-0.012620194932996931,0.0006799945862452361,-0.008145014553607943,537.65,73.54,-0.021235722229812293,20.5,-0.0022660987012308453,247.32214285714284,55.494427987022135,247.49051089823536,0.00037596287235874826,1.9243410182801313,1.6745398055548464,247.32214285714284,7.467874971729918,262.2578928006027,232.386392913683,7.467874971729918,8.712850000000003,0.01622868440563474,0.007955810214765657,0.48174550299800134
247.35,249.72,246.0905,248.09,-0.4159594488719218,0.15513984858989716,0.018820494478216432,0.0014625776803161017,0.0141457482418339,0.0026475695177543557,0.001170253749455341,539.0,74.21,-0.006900184199558623,20.54,0.0017843799193348886,248.54500000000002,63.31259720062207,247.58273999081453,0.0007610138337224015,1.829619731596722,1.7055557907632217,248.54500000000002,5.799607082180334,260.1442141643607,236.94578583563936,5.799607082180334,8.198528571428573,0.0055528534370947735,0.007955810214765657,0.48174550299800134
248.34,249.0,246.6003,248.44,-0.4664948905180921,0.16291195154190063,-0.009535534890725117,-0.004454084039533512,-0.0028350253423070626,0.0041270651590066265,0.003684656315729562,540.88,75.53,-0.0035733091095653258,20.45,-0.001205313165712596,249.06071428571428,56.6360294117647,247.71462614607384,0.0008095424332701384,1.7624777579092097,1.7169401841924194,249.06071428571428,5.405785311603579,259.8722849089214,238.24914366250712,5.405785311603579,7.070650000000002,0.001410778346567776,0.007955810214765657,0.48174550299800134
245.35,246.6899,242.52,244.52,0.06725379820143651,0.16058576107025146,0.011213810018219306,0.006718348376501204,0.02746389833017915,0.002966360969735682,-0.004068494888906926,540.62,77.67,0.00963963876841678,20.99,0.0009643667269401135,249.36928571428572,53.76963350785342,247.22314520052402,-0.0004314170523977978,1.3770818781493688,1.6489685229838094,249.36928571428572,4.966545718465766,259.30237715121723,239.4361942773542,4.966545718465766,7.090657142857144,-0.015778457575269633,0.007955810214765657,0.48174550299800134
241.16,242.47,229.01,231.64,1.4027408837759037,0.18391668796539307,-0.0038642521203815505,0.006200420368969617,-0.011539822470869154,0.00040382286186080307,-0.0034978837777730476,538.9,77.26,-0.0014609206396749563,20.88,-0.005267112130952434,248.6342857142857,42.483564645726794,244.82573824659724,-0.004289511553413838,0.03197591106516029,1.3255700006000797,248.6342857142857,6.633753681896246,261.9017930780782,235.3667783504932,6.633753681896246,7.764228571428575,-0.05267462784230337,-0.03984631324469001,0.48174550299800134
234.57,234.88,228.0,231.43,-0.3812554479752901,0.1717514991760254,-0.045722741548738455,-0.03191280698542087,-0.025689885628783493,0.004498312328555798,-0.010400816646859212,533.51,75.33,0.01985176855273174,20.56,-0.0028626205230386503,247.2307142857143,33.490169719374904,242.76485543942843,-0.0040520446374374686,-1.0389985749531263,0.8526562854894386,247.2307142857143,8.012071147082864,263.25485657988,231.20657199154857,8.012071147082864,7.549228571428576,-0.0009065791745811458,-0.03984631324469001,0.48174550299800134
226.25,229.72,225.5,229.3,-0.10358953006967297,0.17549219727516174,0.019629856044885763,-0.005419237731880244,0.0254749243209913,0.0058110573303054025,-0.003621341995531324,531.44,75.38,-0.008223730557612718,20.71,0.007213606357365343,245.81642857142856,33.40596714716729,240.6933392179779,-0.004416393269788266,-2.0361552397828007,0.2748939804349908,245.81642857142856,9.300645641063989,264.41771985355655,227.21513728930057,9.300645641063989,7.489942857142863,-0.009203646891068562,-0.03984631324469001,0.48174550299800134
228.6,230.9,227.81,228.28,-0.31353380468523895,0.16575850546360016,0.00017277125129400162,-0.03181505271942342,0.08762926624592637,-0.001266202561628127,0.0002604312011298404,531.16,74.83,-0.0010327378796639586,21.11,0.0011570727353982235,244.14357142857145,29.838154269972463,238.78359472290438,-0.004419321763867501,-2.875566812059219,-0.35519817806385123,244.14357142857145,10.221612553154028,264.5867965348795,223.70034632226339,10.221612553154028,7.235657142857148,-0.004448320976886189,-0.03984631324469001,0.48174550299800134
228.67,229.389,222.26,223.71,0.44667580746313007,0.1769946962594986,0.001898516276147788,0.004016895316268254,0.022299964929386462,0.0027968320821694093,-0.0017499120201645013,531.0,75.8,0.008846884159586565,20.96,0.0015887921302670804,241.6457142857143,18.591701095742764,236.46458015014986,-0.005517020379394388,-3.865013863705343,-1.0571613151921497,241.6457142857143,10.659523523977228,262.9647613336688,220.32666723775984,10.659523523977228,7.005585714285719,-0.020019274575083235,-0.03984631324469001,0.48174550299800134
221.54,224.86,212.34,214.36,0.4196774713955804,0.20833635330200195,-0.016428723625755204,-0.016646627857194396,0.001539646185592325,0.003319394935267006,-0.014035054761180277,527.13,76.18,-0.011537004767928405,21.04,-0.0016851637392658603,238.81571428571428,17.15848806366047,233.06387551166526,-0.008036520902554578,-5.342044871534,-1.91413802646052,238.81571428571428,12.270608231608072,263.35693074893044,214.27449782249812,12.270608231608072,7.401300000000006,-0.04179518126145454,-0.03984631324469001,0.48174550299800134
209.34,217.7294,204.27,216.89,0.022071074912492605,0.2130112200975418,-0.034869108368344115,-0.02792423041865799,-0.04032131859731436,0.0037707185880986316,-0.0063406825109177944,522.14,75.2,-0.02411776748493555,20.67,-0.015295644047689017,235.9007142857143,15.491290377135101,230.57558697140905,-0.0067075642114060585,-6.236561531553207,-2.778622727479058,235.9007142857143,12.28676991056419,260.4742541068427,211.3271744645859,12.28676991056419,7.933400000000004,0.011802575107296098,-0.03984631324469001,0.48174550299800134
214.13,216.77,207.7,209.84,-0.2542460386637426,0.20690028369426727,0.03758233921316645,0.029303386145064003,0.02090323274021255,-0.007223118777268667,0.018884034590120002,533.08,76.65,0.009927212162861743,20.67,0.007507103599610154,233.19357142857143,16.29313411597292,227.38549666811534,-0.008472592064564743,-7.428714908701579,-3.7086411637235623,233.19357142857143,13.584302936246539,260.3621773010645,206.02496555607834,13.584302936246539,7.7255428571428615,-0.032504956429526444,-0.03984631324469001,0.48174550299800134
210.53,215.43,208.23,208.88,-0.08853826694407907,0.20352274179458618,-0.018970878198798502,-0.013260611483749685,-0.01900294712561479,-0.003798105515349981,-0.011051702208106029,527.8,76.52,-0.010564222482735808,20.39,-0.009907594648214335,230.34857142857143,14.570361145703572,224.538497180713,-0.008214809660889166,-8.354661686710102,-4.637845268320871,230.34857142857143,14.239723882987185,258.8280191945458,201.86912366259708,14.239723882987185,7.887685714285719,-0.004574914220358384,-0.03984631324469001,0.48174550299800134
204.82,211.68,204.5,207.0,0.06916193388678415,0.1826314926147461,-0.016164145041011935,-0.01274777019739659,-0.011052056634915708,-0.003209631642055122,-0.004860759487654853,523.51,77.16,-0.006392521236042725,19.99,-0.006100579778420823,227.79285714285714,15.701687116564386,221.84026684521868,-0.008269686348370442,-9.13488025424715,-5.537252265506127,227.79285714285714,15.026076016030906,257.84500917491897,197.74070511079532,15.026076016030906,7.642685714285719,-0.009000382995021039,-0.03984631324469001,0.48174550299800134
209.29,209.8,202.67,204.04,-0.3182705112238686,0.2089356929063797,0.0021703752415493938,0.015925670271187187,0.009952331455349572,-0.009015131024129097,-0.00700155067220809,522.74,78.46,0.008938131435476393,19.86,-0.0032623230950088455,224.74428571428572,8.304025009769404,219.10176425364656,-0.008675666837885565,-9.878186764377347,-6.405439165280371,224.74428571428572,15.2189834464341,255.1822526071539,194.30631882141753,15.2189834464341,7.654828571428577,-0.014299516908212628,-0.03984631324469001,0.48174550299800134
200.89,203.68,195.37,197.81,0.47917214499403293,0.20048083364963531,-0.03990025745101722,-0.014742121459589974,-0.02245694211361471,-0.01772733407620919,-0.01958881175708438,511.56,76.19,-0.027928775525010163,19.55,-0.016976640992962366,221.15285714285713,5.1391862955031655,215.826108214624,-0.010134532514788575,-10.844957542805531,-7.293342840785403,221.15285714285713,15.218620390606489,251.5900979240701,190.71561636164415,15.218620390606489,8.01486428571429,-0.030533228778670818,-0.03984631324469001,0.48174550299800134
193.06,206.65,192.65,205.82,-0.1342108560677353,0.182301864027977,0.007026119119343477,-0.026569681215440788,-0.004305932427072889,0.0026792170734140086,-0.02711669316087839,497.0,75.01,-0.018692133012152556,19.74,-0.0007052541726002559,218.10857142857142,16.54631083202507,214.2867069508357,-0.00683726243178473,-10.839835417154603,-8.002641356059243,218.10857142857142,13.506819278902908,245.12220998637724,191.0949328707656,13.506819278902908,8.843457142857147,0.040493402760224395,-0.03984631324469001,0.48174550299800134
212.38,218.44,211.8,218.26,0.015556650218808699,0.187211811542511,0.04338778147592137,0.02545192187755152,0.036022660921161354,0.03637744496964057,0.031759326233936847,512.95,76.89,0.033398280401848,20.39,0.03125409405877644,216.2328571428571,31.81944059817222,214.8979828045533,-0.002261875527866053,-9.719926795437743,-8.346098443934943,216.2328571428571,11.179814522040537,238.59248618693817,193.87322809877605,11.179814522040537,9.322028571428577,0.06044116218054607,-0.03984631324469001,0.48174550299800134
220.19,220.4,214.5,219.29,-0.0796440685989932,0.1909935474395752,0.00348012665521491,-0.02363153302533494,0.008290612035055211,0.00771034166732143,0.0019361465127856192,511.51,78.75,0.022291550356574152,20.36,0.008220490390873358,215.35071428571428,39.77140964054993,215.57367775769893,-0.0017585734461471603,-8.649571871922376,-8.406793129532431,215.35071428571428,10.325170487908235,236.00105526153075,194.7003733098978,10.325170487908235,8.635600000000005,0.00471914230733983,-0.03984631324469001,0.48174550299800134
220.0,224.06,218.26,222.6,-0.36298042818378917,0.15614686906337738,-0.0008911862277738436,0.01679925956288031,-0.007300022553359042,-0.0023002869069710385,0.006977669019842203,516.08,80.08,0.003144327084894538,20.4,0.0015489620213022803,214.72000000000003,43.04395777532691,216.65465041036063,-0.0005363982764610142,-7.448358505955383,-8.215106204817022,214.72000000000003,9.504486390039016,233.72897278007807,195.711027219922,9.504486390039016,8.558457142857149,0.015094167540699477,-0.03984631324469001,0.48174550299800134
223.81,224.315,219.5242,220.97,-0.0630226761081154,0.18118980526924133,0.009494725039668417,0.01655427674567278,0.013180086535686364,0.0013808070050691512,0.026349238382550766,527.0,82.02,0.01227264493722835,20.94,0.0068447196757670525,214.125,43.38573924090836,217.3185503472282,-0.0010361082776304542,-6.5523838345458785,-7.882561730762794,214.125,8.75252996391363,231.63005992782726,196.61994007217274,8.75252996391363,8.47708571428572,-0.007322551662174326,-0.03984631324469001,0.48174550299800134
219.77,222.5,219.25,222.26,-1.2192126833067256,0.21540480852127075,-0.005757068290067835,-0.001956437300711933,-0.013972479604088761,0.0015757340270425857,0.008031124008177848,530.51,81.03,0.005566450823019764,20.7,-0.0007208246545804542,213.69499999999996,45.2403542061986,218.07877337073157,-0.0005331655584690509,-5.672832353133316,-7.440615855236899,213.69499999999996,8.129309508002395,229.95361901600475,197.43638098399518,8.129309508002395,8.48851428571429,0.005837896547042476,-0.03984631324469001,0.48174550299800134
221.51,228.5,221.5,227.82,0.9142552433005946,0.2351064532995224,-0.004272749957766386,-0.004514384977138519,0.0004953192433720943,-0.005064301000961002,-0.0035138311776039544,528.77,81.02,-0.004739833706308705,20.57,0.00139312587083662,213.98857142857142,53.199439514245675,219.57742362138825,0.0013459558118658066,-4.4755446414496305,-6.847601612479446,213.98857142857142,8.580490264943391,231.1495519584582,196.82759089868463,8.580490264943391,8.479300000000004,0.025015747322955084,-0.03984631324469001,0.48174550299800134
226.9,227.91,224.02,225.71,-0.16824100051404756,0.24001751840114594,0.014963314290802998,0.009300874749807342,-0.0034723979530566496,-0.004228894897510216,0.006626904884700302,532.19,80.49,-0.014775006057307305,20.53,-0.0004321417492167967,214.79928571428573,59.957887348657664,220.52089691040544,0.000547680683058438,-3.654814444074077,-6.209044178798372,214.79928571428573,9.136464948666804,233.07221561161933,196.52635581695213,9.136464948666804,7.86287142857143,-0.00926169783162134,-0.03984631324469001,0.48174550299800134
223.99,225.654,221.4,222.23,0.03199323795925224,0.2287718951702118,-0.001319087382929851,0.006669281389569015,0.004462301023398396,0.0021827570924477513,-0.010302659333539133,528.09,79.85,-0.005465643204825454,20.42,-4.802727950359298e-05,215.18071428571426,54.60821539523645,220.78383584726612,-0.0006431255058583218,-3.2477487402149166,-5.616785091081682,215.18071428571426,9.339669294329859,233.860052874374,196.50137569705453,9.339669294329859,7.209342857142859,-0.015418014266093794,-0.03984631324469001,0.48174550299800134
223.09,225.68,222.25,222.41,-0.18948593775076716,0.22946438193321228,-0.007241928674157627,0.005277906243442487,0.0002967799398545523,0.005600409959858332,0.0051831942273485865,531.25,79.54,-0.015079397977135311,20.4,-0.0010571841445941033,216.07857142857142,62.30663794791462,221.03401494768673,-0.0005363064757784031,-2.877452262943848,-5.068918525454115,216.07857142857142,9.390812905864049,234.86019724029953,197.29694561684332,9.390812905864049,6.799342857142861,0.0008099716509921695,-0.03984631324469001,0.48174550299800134
222.87,223.25,213.26,219.31,0.684838530398066,0.22521726787090302,-0.012756071454731455,0.003300597423816498,-0.0016829187756570718,-0.004609820478162163,-0.009604498593239974,529.01,78.58,-0.0014990901190508055,20.13,-0.0077708719349409705,216.8235714285714,59.800789325314796,220.76878187881186,-0.001523410658688995,-2.801835908809039,-4.615502002125099,216.8235714285714,9.187316178917788,235.19820378640696,198.44893907073583,9.187316178917788,6.998628571428575,-0.013938222202239059,-0.07163376043044101,0.09438694085996979
214.55,216.5,207.1626,210.09,0.1193636193775145,0.1955220103263855,-0.028224743216809678,-0.017980116067445984,-0.008557266148404352,-0.017915300507464593,-0.010285535356873154,523.26,77.98,-0.0062345681899147465,20.13,-0.010766149539460201,217.0442857142857,52.551610239471515,219.12589235899466,-0.004476442233810829,-3.446161148061748,-4.3816338313124295,217.0442857142857,8.96765359439062,234.97959290306696,199.10897852550445,8.96765359439062,7.35344285714286,-0.04204094660526192,-0.07163376043044101,0.09438694085996979
210.06,214.2,204.21,211.28,0.15394514684295402,0.21196986734867096,-0.01629231215143534,-0.01565891659340135,-0.011255269053789263,-0.00789344628016142,-0.01269524996793514,515.0,77.23,0.0002156334240162039,19.82,-0.010239837417950426,217.5614285714286,56.15855733242601,217.9188319960724,-0.0037651810851935252,-3.8167731030539187,-4.268661685660728,217.5614285714286,8.347343987660256,234.2561165467491,200.8667405961081,8.347343987660256,7.557728571428571,0.00566423913560854,-0.07163376043044101,0.09438694085996979
