index,open,volume ,News Sentiment,open_APPL,open_AMZN,open_AVGO,open_BRK.B,open_GOOGL,open_GOOG,open_META,open_MSFT,open_NVDA,open_TSLA,RSI,ema_long,MACD,MACD_signal,bollinger_mid,bollinger_std,volatility,ATR,daily_return,monthly_return,annual_return
4499,250.0,47108148,0.035125795751810074,159.51,977.25,251.17,181.5,933.41,917.42,170.62,75.21,185.51,380.0,72.69503546099298,247.45187811605263,1.2093162197288052,0.8953380914891904,248.29642857142858,1.6238965821949398,1.6238965821949398,1.2821428571428604,0.0010011212558065363,0.013678179470626217,0.1847806783874979
4500,250.07,59574083,0.03235253691673279,157.9,971.79,249.74,183.3,937.73,922.98,172.5,75.35,187.5,373.0,69.83349657198835,247.64507232967836,1.2313228775213076,0.9625350486956139,248.58571428571426,1.5440292657200831,1.5440292657200831,1.2514285714285762,0.00036004320518467914,0.013678179470626217,0.1847806783874979
4501,249.88,48211398,0.04259927570819855,155.8,971.31,242.46,183.32,948.13,933.0,171.69,75.11,181.64,374.9,60.10638297872331,247.77432623118366,1.1810850979852887,1.006245058553549,248.7214285714286,1.5236790350894975,1.5236790350894975,1.1878571428571465,-0.002679356954330969,0.013678179470626217,0.1847806783874979
4502,249.05,51214032,0.03640037029981613,152.02,961.01,238.34,182.63,942.77,927.75,170.21,73.99,180.3,366.49,58.79120879120876,247.8977094733182,1.1322539590555323,1.0314468386539457,248.83571428571426,1.512444350004703,1.512444350004703,1.171428571428574,0.0002004891936324693,0.013678179470626217,0.1847806783874979
4503,249.15,57064357,0.04525183141231537,149.99,949.31,237.19,181.99,939.45,925.45,169.24,74.09,177.75,353.15,68.32694763729253,247.9741754382576,1.0404090045201997,1.0332392718271965,249.0407142857143,1.2846218496024941,1.2846218496024941,1.0700000000000014,-0.0020445798588838437,0.013678179470626217,0.1847806783874979
4504,249.42,54081959,0.041214268654584885,151.78,945.49,237.88,182.55,936.69,923.72,164.5,73.67,176.45,350.93,65.26610644257711,248.05608836875703,0.9685600059010824,1.0203034186419737,249.19642857142858,1.1277179620677942,1.1277179620677942,1.046428571428572,0.0006025790382839791,0.013678179470626217,0.1847806783874979
4505,249.88,81001426,0.05049077793955803,153.8,948.0,239.5,182.87,942.74,927.74,165.9,73.55,175.62,349.9,69.67821782178225,248.20378552662686,0.9786092519300382,1.0119645852995867,249.42357142857145,0.9251495274407017,0.9251495274407017,1.1000000000000003,0.003894331138589946,0.013678179470626217,0.1847806783874979
4506,249.73,44778841,0.06838742643594742,153.89,951.86,239.51,183.4,956.25,941.36,167.94,73.54,176.02,339.88,73.3003708281829,248.36276437650636,0.9992619745802358,1.0094240631557165,249.69285714285715,0.47099613842256216,0.47099613842256216,1.1000000000000003,0.0011997600479902726,0.013678179470626217,0.1847806783874979
4507,250.34,85578002,0.09431704878807068,153.21,960.11,242.94,183.59,966.0,952.0,168.83,73.94,179.08,341.86,65.93059936908509,248.57515220046886,1.0742547119890276,1.0223901929223789,249.83714285714288,0.6026917640126578,0.6026917640126578,0.990714285714286,0.0035150788895546015,0.013678179470626217,0.1847806783874979
4508,251.49,59022985,0.14705507457256317,154.26,964.0,245.31,183.45,975.65,959.98,171.39,74.71,180.8,342.52,67.22306525037928,248.85254833376746,1.2077190536969056,1.0594559650772841,249.9992857142857,0.8975733462280029,0.8975733462280029,1.0057142857142867,0.004338653823189986,0.019142358909321366,0.1847806783874979
