date,open,high,low,close,volume,News Sentiment,open_APPL,open_AMZN,open_AVGO,open_BRK.B,open_GOOGL,open_GOOG,open_MSFT,open_NVDA,open_META,open_SPY,moving_average,RSI,ema_short,ema_long,MACD,MACD_signal,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,volatility,ATR,monthly_return
2020-09-14,37.1,38.0,37.08,37.95,28016041.0,-0.2892194986343384,114.72,3172.9372,364.41,219.0,1531.6471,1539.005,204.24,523.24,270.95,337.49,34.23428571428571,86.33017875920092,34.845020099064264,33.55187801428835,1.2931420847759156,0.7623707946967822,34.23428571428571,1.8041180000879515,37.84252171446161,30.626049714109808,1.8041180000879515,1.4160642857142869,0.06355685131195332
2020-09-15,37.95,38.48,37.27,37.47,23532584.0,-0.28746819496154785,118.33,3136.16,366.3,220.08,1527.89,1536.0,208.42,531.2,270.67,341.12,34.682857142857145,81.91056910569108,35.24886316074669,33.84210927248921,1.4067538882574766,0.8912474134089212,34.682857142857145,1.7693563739454998,38.22156989074814,31.144144394966144,1.7693563739454998,1.4603500000000007,0.06355685131195332
2020-09-16,37.39,38.52,37.39,37.66,21786591.0,-0.28182488679885864,115.23,3179.99,368.18,220.28,1542.48,1555.54,210.62,518.29,267.29,341.51,35.065714285714286,80.0448430493274,35.61980728986258,34.12491599304556,1.4948912968170163,1.0119761900905404,35.065714285714286,1.7938215085105846,38.65335730273546,31.478071268693117,1.7938215085105846,1.4153500000000008,0.06355685131195332
2020-09-17,36.68,37.445,36.14,37.06,23534828.0,-0.2717321515083313,109.72,3009.25,355.0,218.46,1485.81,1496.0,200.05,485.2894,258.28,333.56,35.37,73.61419068736149,35.84137539911449,34.34232962319033,1.4990457759241593,1.1093901072572643,35.37,1.7404420305020345,38.850884061004066,31.88911593899593,1.7404420305020345,1.4667785714285722,0.06355685131195332
2020-09-18,37.15,37.565,36.39,37.12,68428610.0,-0.289203405380249,110.4,3031.74,367.1215,219.08,1488.3,1498.01,202.8,503.75,258.405,335.37,35.607142857142854,70.5445544554456,36.0380868761738,34.54808298443549,1.4900038917383114,1.1855128641534738,35.607142857142854,1.7362445262533253,39.07963190964951,32.1346538046362,1.7362445262533253,1.4692785714285719,0.06355685131195332
2020-09-21,35.86,36.58,35.12,36.49,19100814.0,-0.2768799960613251,104.54,2906.5,350.01,214.0,1431.62,1440.06,197.19,477.0,247.54,325.7,35.81142857142857,66.74473067915694,36.10761197214706,34.69192868929212,1.4156832828549426,1.2315469478937677,35.81142857142857,1.651925948902952,39.11528046923448,32.507576673622665,1.651925948902952,1.5564285714285717,0.06355685131195332
2020-09-22,36.53,36.55,34.1,34.4,28242763.0,-0.27092692255973816,112.68,3033.835,356.37,212.54,1450.32,1450.09,205.06,503.0,253.31,328.57,35.81857142857143,50.50200803212853,35.84490243797059,34.670304341937154,1.174598096033435,1.2201571775217013,35.81857142857143,1.6450899304051607,39.10875128938175,32.52839156776111,1.6450899304051607,1.6339285714285716,0.06355685131195332
2020-09-23,34.45,34.805,33.4,33.55,15796892.0,-0.2536759078502655,111.62,3120.43,360.18,213.94,1452.09,1458.78,207.9,503.02,255.26,330.9,35.76,46.18249534450651,35.491840524436654,34.587318835127,0.9045216893096537,1.1570300798792919,35.76,1.7137947099031108,39.18758941980622,32.33241058019377,1.7137947099031108,1.6475000000000002,0.06355685131195332
2020-09-24,33.66,34.0,32.89,33.35,16404055.0,-0.2530490458011627,105.17,2977.79,350.2,209.14,1402.68,1411.03,199.85,482.89,246.5,321.22,35.755714285714284,49.699398797595215,35.16232659760024,34.495665588080556,0.6666610095196859,1.0589562658073708,35.755714285714284,1.7201865475120237,39.196087380738334,32.31534119069023,1.7201865475120237,1.5989285714285715,0.06355685131195332
2020-09-25,33.2,34.5,33.2,34.46,10736298.0,-0.2667631506919861,108.43,3054.86,352.05,207.0,1425.05,1432.63,203.55,497.9,249.4,322.58,35.84285714285714,55.586080586080584,35.05427635181559,34.49302369266718,0.5612526591484084,0.9594155444755784,35.84285714285714,1.6103340722270645,39.06352528731127,32.62218899840301,1.6103340722270645,1.5417857142857143,0.06355685131195332
2020-09-28,35.8,36.625,35.26,35.56,22878432.0,-0.22211405634880066,115.01,3148.85,361.68,213.22,1471.99,1474.21,210.88,521.61,259.4,333.22,35.93142857142857,55.66727605118832,35.132079989997806,34.572058974691835,0.5600210153059706,0.879536638641657,35.93142857142857,1.5532192729584846,39.03786711734554,32.824990025511596,1.5532192729584846,1.486428571428571,0.06355685131195332
2020-09-29,35.56,35.65,34.595,35.43,16503443.0,-0.2012222856283188,114.55,3175.39,367.49,213.59,1463.91,1470.39,209.35,517.5,257.81,333.97,35.96142857142857,52.02312138728324,35.17791383769045,34.6356101617517,0.5423036759387472,0.812090046101075,35.96142857142857,1.5380349958148616,39.03749856305829,32.88535857979885,1.5380349958148616,1.4624999999999997,0.06355685131195332
2020-09-30,35.28,36.5,35.28,36.48,21386305.0,-0.19266775250434875,113.79,3141.14,362.95,211.11,1460.935,1466.8,207.73,526.3,261.98,333.09,35.99714285714286,52.39005736137667,35.37823478573807,34.77223163125157,0.6060031544865012,0.7708726677781603,35.99714285714286,1.5442918644598675,39.0857265860626,32.908559128223125,1.5442918644598675,1.423214285714285,0.06355685131195332
2020-10-01,36.86,37.8282,36.58,37.14,19187502.0,-0.1979147493839264,117.64,3208.0,368.98,214.3,1483.6608,1484.27,213.49,550.32,265.35,337.69,36.00857142857143,50.79051383399211,35.649275587932216,34.94762188078849,0.701653707143727,0.7570288756512737,36.00857142857143,1.5526942199476728,39.11395986846677,32.903182988676086,1.5526942199476728,1.4362999999999992,-0.10043080236941315
2020-10-02,36.0,37.99,35.94,37.72,20123445.0,-0.2116924673318863,112.89,3153.63,360.0,209.84,1459.63,1462.03,208.0,529.0,261.21,331.7,35.99214285714286,48.81808838643369,35.96784857440419,35.15298322295231,0.8148653514518784,0.7685961708113948,35.99214285714286,1.5316465678448077,39.05543599283247,32.92884972145325,1.5316465678448077,1.5098714285714279,-0.10043080236941315
2020-10-05,37.7,38.0,36.88,37.14,13093069.0,-0.22857289016246796,113.91,3145.84,360.84,213.09,1462.65,1466.21,207.22,529.44,262.2,336.06,35.96857142857143,48.32146490335708,36.14817956295739,35.30016965088176,0.848009912075625,0.7844789190642408,35.96857142857143,1.5095330767789361,38.9876375821293,32.94950527501356,1.5095330767789361,1.5034428571428566,-0.10043080236941315
2020-10-06,37.17,37.37,36.04,36.26,13074679.0,-0.23076944053173065,115.7,3165.0,366.11,212.65,1475.5,1475.58,208.82,553.2,261.78,339.91,35.86857142857143,43.346007604562736,36.165382707117786,35.371268195260896,0.7941145118568897,0.7864060376227707,35.86857142857143,1.4333116958924161,38.73519482035626,33.001948036786594,1.4333116958924161,1.5177285714285706,-0.10043080236941315
2020-10-07,36.59,37.11,36.365,36.78,13782136.0,-0.23052971065044403,114.62,3135.0,368.35,212.33,1459.31,1464.29,207.06,559.99,259.21,338.12,35.848571428571425,48.659003831417614,36.25993921371505,35.475618699315646,0.7843205143994041,0.7859889329780975,35.848571428571425,1.4172717949140587,38.68311501839954,33.01402783874331,1.4172717949140587,1.4698714285714283,-0.10043080236941315
2020-10-08,37.0,37.83,36.96,37.34,12212370.0,-0.25124698877334595,116.25,3224.99,369.89,214.39,1465.45,1465.09,210.51,563.0,259.75,342.85,35.864285714285714,51.005484460694724,36.426102411605044,35.613721017884856,0.8123813937201874,0.7912674251265155,35.864285714285714,1.4335792446003912,38.7314442034865,32.99712722508493,1.4335792446003912,1.4609428571428569,-0.10043080236941315
2020-10-09,37.91,38.35,37.19,37.27,13172028.0,-0.2674883008003235,115.28,3210.0,375.93,215.88,1492.86,1494.7,211.23,550.68,264.52,345.56,35.92,53.75722543352602,36.55593280981965,35.73640834989339,0.8195244599262637,0.7969188320864652,35.92,1.474344704501591,38.86868940900318,32.97131059099682,1.474344704501591,1.400942857142857,-0.10043080236941315
2020-10-12,37.56,37.56,36.175,36.26,16569415.0,-0.2104998677968979,120.06,3349.94,381.79,216.74,1538.0,1543.0,218.79,559.58,270.2,349.59,36.05285714285714,59.999999999999986,36.51040468523201,35.77519291656795,0.7352117686640582,0.7845774194019839,36.05285714285714,1.4092028765413154,38.87126289593977,33.23445138977451,1.4092028765413154,1.3248714285714291,-0.10043080236941315
2020-10-13,36.22,36.23,35.02,35.56,15463089.0,-0.2166050374507904,125.27,3467.99,384.41,215.76,1577.01,1583.73,222.72,571.86,277.58,352.28,36.19642857142857,60.98360655737707,36.3641885798117,35.75925270052588,0.6049358792858257,0.7486491113787522,36.19642857142857,1.2249370919032716,38.64630275523511,33.74655438762203,1.2249370919032716,1.3130857142857144,-0.10043080236941315
2020-10-14,35.69,36.09,35.075,35.11,15402925.0,-0.20062464475631714,121.0,3447.0,383.54,212.02,1574.6,1578.59,223.0,571.62,277.62,350.75,36.32214285714286,59.36170212765955,36.17123649060991,35.71115990789433,0.4600765827155797,0.6909346056461179,36.32214285714286,0.9751936972993158,38.272530251741486,34.37175546254423,0.9751936972993158,1.3063000000000002,-0.10043080236941315
2020-10-15,34.68,34.81,34.02,34.26,15449850.0,-0.2032238095998764,118.72,3292.01,375.05,209.27,1544.5,1547.15,217.1,552.4272,267.6,343.71,36.307857142857145,48.90590809628008,35.87720010743915,35.603666581383635,0.27353352605551606,0.6074543897279975,36.307857142857145,1.005562824196557,38.31898279125026,34.296731494464034,1.005562824196557,1.2913000000000001,-0.10043080236941315
2020-10-16,34.78,34.8,33.61,33.72,14904333.0,-0.21642273664474487,121.28,3363.23,383.28,211.84,1561.83,1565.85,220.15,561.47,267.375,348.96,36.17642857142857,39.277389277389275,35.545323167833125,35.46413572350337,0.08118744432975689,0.5022010006483494,36.17642857142857,1.210242233495357,38.59691303841929,33.75594410443786,1.210242233495357,1.221657142857143,-0.10043080236941315
2020-10-19,34.16,34.59,34.0,34.22,19278584.0,-0.1923987865447998,119.96,3299.61,381.24,212.16,1575.93,1580.46,220.415,556.115,265.53,348.65,36.089999999999996,43.24022346368715,35.3414272958588,35.37197752176238,-0.030550225903581918,0.3956507553379631,36.089999999999996,1.306987140187291,38.70397428037458,33.47602571962541,1.306987140187291,1.2084428571428576,-0.10043080236941315
2020-10-20,34.53,36.76,34.53,36.31,29820702.0,-0.18482278287410736,116.2,3222.28,377.01,209.63,1523.11,1527.05,215.8,543.34,263.06,343.46,36.07785714285714,49.149149149149174,35.49043848111129,35.441460668298504,0.04897781281278668,0.32631616683292786,36.07785714285714,1.3038710328591703,38.68559920857548,33.4701150771388,1.3038710328591703,1.302728571428572,-0.10043080236941315
2020-10-21,36.25,36.25,34.8751,35.2,19058727.0,-0.16671113669872284,116.67,3212.5,375.77,208.97,1569.85,1573.33,213.12,545.0,279.56,343.33,35.93928571428571,40.70881226053642,35.4457556378634,35.42357469286898,0.022180944994417473,0.26548912246522577,35.93928571428571,1.285262405327808,38.50981052494133,33.36876090363009,1.285262405327808,1.3089214285714286,-0.10043080236941315
2020-10-22,35.42,36.89,34.9146,36.7,14243611.0,-0.16388463973999023,117.45,3189.87,371.075,209.63,1585.0,1593.05,213.93,540.9,279.87,342.96,35.86642857142857,45.51056338028172,35.638716308961335,35.51812471561943,0.12059159334190639,0.23650961664056191,35.86642857142857,1.2028210887027821,38.27207074883414,33.460786394023,1.2028210887027821,1.3035928571428568,-0.10043080236941315
2020-10-23,36.5,36.99,35.9238,36.75,15960599.0,-0.1726541668176651,116.39,3191.0,373.26,212.43,1615.05,1626.07,215.03,538.0,278.8024,345.93,35.83857142857143,48.1994459833795,35.80968303065959,35.60937473668466,0.20030829397493477,0.2292693521074365,35.83857142857143,1.1752568108409949,38.18908505025342,33.48805780688944,1.1752568108409949,1.29975,-0.10043080236941315
2020-10-26,36.5,36.74,35.12,35.49,12511721.0,-0.14794349670410156,114.01,3198.74,369.6,209.64,1615.0,1625.01,213.85,537.08,283.16,342.13,35.78357142857143,46.5655664585192,35.76050102594273,35.6005321635969,0.15996886234582774,0.21540925415511478,35.78357142857143,1.1720305006718341,38.127632429915096,33.43951042722776,1.1720305006718341,1.3211785714285718,-0.10043080236941315
2020-10-27,35.51,35.7,34.02,34.16,13692117.0,-0.1419277787208557,115.49,3224.94,365.18,208.0,1588.9319,1595.67,211.59,532.24,278.76,339.76,35.596428571428575,39.101497504159724,35.51427009887462,35.49382607740454,0.020444021470076734,0.17641620761810717,35.596428571428575,1.2092693734573765,38.01496731834333,33.17788982451382,1.2092693734573765,1.380464285714286,-0.10043080236941315
2020-10-28,33.62,33.66,32.9,33.65,15787858.0,-0.13865463435649872,115.05,3249.3,354.0,202.68,1550.01,1559.74,207.67,527.92,278.79,332.1,35.332857142857144,34.58646616541351,35.227459314432366,35.35724636796717,-0.12978705353480535,0.11517555538752468,35.332857142857144,1.2021226647470218,37.73710247235119,32.9286118133631,1.2021226647470218,1.395464285714286,-0.10043080236941315
2020-10-29,33.71,34.935,33.33,34.06,13735346.0,-0.14276890456676483,112.37,3201.27,347.26,200.03,1517.02,1522.36,204.07,513.54,276.55,326.91,35.103571428571435,36.96181965881398,35.047850189135076,35.26115404441405,-0.21330385527897278,0.04947967325422519,35.103571428571435,1.1065511712094804,37.3166737709904,32.89046908615247,1.1065511712094804,1.4272500000000004,-0.10043080236941315
2020-10-30,33.91,34.3903,33.155,33.41,13508512.0,-0.14042416214942932,111.06,3157.75,349.39,200.51,1667.44,1672.11,203.5,514.0,274.5,328.28,34.9,38.07531380753138,34.795873236960446,35.1240315226056,-0.32815828564515215,-0.026047918525650277,34.9,1.139115716415235,37.17823143283047,32.621768567169525,1.139115716415235,1.4165571428571428,-0.10043080236941315
2020-11-02,34.15,35.05,34.06,34.81,18350453.0,-0.09100371599197388,109.11,3061.74,355.04,204.84,1623.54,1628.16,204.29,506.31,264.6,330.2,34.846428571428575,47.03557312252965,34.79804658512038,35.10076992833852,-0.30272334321814043,-0.08138300346414831,34.846428571428575,1.1232138445812172,37.092856260591006,32.600000882266144,1.1232138445812172,1.445128571428572,0.4266015512783681
2020-11-03,35.27,36.15,35.15,35.77,16208783.0,-0.1013360470533371,109.66,3018.53,355.95,206.93,1630.76,1631.78,203.89,508.34,263.16,333.69,34.89357142857143,52.507598784194535,34.947577879717244,35.15034252623937,-0.20276464652212667,-0.10565933207574399,34.89357142857143,1.1486889325382406,37.19094929364791,32.59619356349494,1.1486889325382406,1.4683428571428574,0.4266015512783681
2020-11-04,40.66,42.15,39.0,40.99,101818168.0,-0.1005917564034462,114.14,3159.99,360.48,206.59,1705.5803,1710.28,214.02,535.57,281.0,340.86,35.37428571428571,69.19566457501426,35.87718128283767,35.58290974651794,0.2942715363197266,-0.02567315839664988,35.37428571428571,1.974513432900084,39.32331258008588,31.425258848485544,1.974513432900084,1.8462,0.4266015512783681
2020-11-05,40.33,42.05,40.01,41.96,34177623.0,-0.09430599957704544,117.95,3319.97,372.357,208.69,1770.45,1781.0,222.04,566.5,291.8965,349.24,35.962857142857146,72.93986636971046,36.81299954701649,36.05528680233142,0.7577127446850653,0.13100402221969318,35.962857142857146,2.579032103989046,41.12092135083524,30.804792934879053,2.579032103989046,1.906914285714286,0.4266015512783681
2020-11-06,42.09,45.38,41.62,44.87,57670672.0,-0.1250556856393814,118.32,3304.64,380.05,208.45,1751.34,1753.95,222.26,564.39,293.95,349.93,36.723571428571425,76.14138438880705,38.05253807824472,36.70822852067724,1.3443095575674846,0.37366512928925144,36.723571428571425,3.4492621443808678,43.62209571733316,29.82504713980969,3.4492621443808678,2.1133428571428574,0.4266015512783681
2020-11-09,48.01,49.62,47.3,48.18,61632340.0,-0.10771176218986511,120.5,3231.03,389.1,221.97,1795.98,1790.9,224.435,582.1,289.87,363.97,37.57142857142857,77.48957850856877,39.61060914313015,37.55798937099744,2.052619772132708,0.7094560578579427,37.57142857142857,4.605022103250768,46.781472777930105,28.361384364927034,4.605022103250768,2.2712000000000003,0.4266015512783681
2020-11-10,46.74,49.36,46.045,47.0,33079784.0,-0.10560835897922516,115.55,3095.02,370.32,221.82,1729.77,1731.09,214.5,544.26,273.1,353.49,38.41428571428571,77.23915050784855,40.74743850572551,38.25739756573837,2.4900409399871393,1.0655730342837821,38.41428571428571,5.18139825839391,48.777082231073535,28.05148919749789,5.18139825839391,2.4054928571428573,0.4266015512783681
2020-11-11,46.72,47.52,45.91,46.23,19213685.0,-0.11739950627088547,117.19,3061.78,370.86,228.5,1748.4,1750.0,212.39,522.15,273.47,356.4,39.09499999999999,72.76636407071186,41.59090950484467,38.847960709017016,2.742948795827651,1.401048186592556,39.09499999999999,5.551638358317118,50.198276716634226,27.991723283365758,5.551638358317118,2.3793928571428578,0.4266015512783681
2020-11-12,45.39,47.47,45.05,46.4,16255467.0,-0.12948107719421387,119.62,3159.95,377.23,225.01,1742.0,1747.63,217.21,539.1569,277.18,355.58,39.784285714285716,72.92161520190021,42.330769581022416,39.40737102686761,2.923398554154808,1.7055182601050063,39.784285714285716,5.830169167997788,51.44462405028129,28.12394737829014,5.830169167997788,2.476092857142858,0.4266015512783681
2020-11-13,47.11,47.79,45.93,47.61,15569906.0,-0.15465553104877472,119.44,3122.0,375.0,226.5,1748.0,1757.63,216.36,545.0911,277.72,355.27,40.65,78.85714285714282,43.142958876249736,40.01497317302556,3.1279857032241765,1.9900117487288405,40.65,6.039547868966512,52.72909573793302,28.570904262066975,6.039547868966512,2.492521428571429,0.4266015512783681
2020-11-16,48.74,50.09,48.48,49.21,29301713.0,-0.16097714006900787,118.92,3093.2,374.81,230.58,1764.14,1771.7,214.87,526.9,275.05,360.98,41.725,85.37846732487068,44.07634981836516,40.69608627131996,3.380263547045196,2.2680621083921118,41.725,6.134170058589161,53.99334011717832,29.45665988282168,6.134170058589161,2.5496642857142864,0.4266015512783681
2020-11-17,48.72,49.62,48.5,48.89,16638334.0,-0.14398038387298584,119.55,3183.5445,378.66,231.93,1767.86,1776.94,216.1,542.1,277.68,359.97,42.81357142857143,86.14800759013279,44.81691138477052,41.30304284381478,3.513868540955741,2.5172233949048377,42.81357142857143,5.940126400031488,54.693824228634405,30.933318628508452,5.940126400031488,2.5396642857142866,0.4266015512783681
2020-11-18,48.77,49.95,48.33,49.11,17783508.0,-0.1421855241060257,118.61,3134.0,379.89,233.57,1756.64,1765.23,213.65,538.61,274.52,360.91,43.888571428571424,86.02202010531352,45.477386556344285,41.881335966495165,3.5960505898491206,2.7329888338936943,43.888571428571424,5.585334997380767,55.059241423332956,32.71790143380989,5.585334997380767,2.540735714285715,0.4266015512783681
2020-11-19,49.1,49.91,48.65,49.26,13480257.0,-0.1351938396692276,117.59,3105.31,377.72,229.67,1733.23,1738.38,211.38,528.51,271.025,355.6,45.020714285714284,88.86709171162333,46.05932708613747,42.42790367268071,3.6314234134567585,2.912675749806307,45.020714285714284,4.856834145005083,54.73438257572445,35.307045995704115,4.856834145005083,2.5425000000000004,0.4266015512783681
2020-11-20,49.98,50.75,48.27,48.43,17330366.0,-0.16076380014419556,118.64,3117.02,384.31,228.78,1762.0,1765.21,212.2,538.16,272.56,357.5,45.993571428571435,84.35923309788092,46.42404599596248,42.872503400630286,3.5515425953321937,3.0404491189114844,45.993571428571435,3.9298573220191964,53.853286072609826,38.133856784533045,3.9298573220191964,2.6025,0.4266015512783681
2020-11-23,48.66,50.88,48.51,50.04,17147060.0,-0.11123338341712952,117.18,3116.6986,385.37,229.77,1740.22,1749.6,210.95,526.8452,270.89,357.28,47.012857142857136,84.85588666340986,46.98034661196825,43.40342907465767,3.576917537310578,3.1477428025913032,47.012857142857136,2.7466915162998515,52.50624017545684,41.519474110257434,2.7466915162998515,2.681785714285715,0.4266015512783681
2020-11-24,50.62,52.15,50.4838,51.26,16123767.0,-0.10309770703315735,113.91,3100.5,388.62,232.45,1727.5,1730.5,209.59,525.7,268.49,360.21,47.74642857142857,81.17789921068609,47.6387548255116,43.9853972913497,3.6533575341618985,3.2488657489054225,47.74642857142857,2.3583847377872504,52.46319804700307,43.029659095854065,2.3583847377872504,2.3767857142857154,0.4266015512783681
2020-11-25,51.27,51.45,49.92,50.8,11641561.0,-0.12116191536188126,115.55,3141.87,392.84,233.92,1767.81,1772.89,215.11,521.3,278.14,363.13,48.37785714285714,77.69423558897242,48.12510023697135,44.49018267717565,3.6349175597956958,3.3260761110834776,48.37785714285714,1.8094928255490625,51.99684279395527,44.75887149175901,1.8094928255490625,2.340357142857144,0.4266015512783681
2020-11-27,50.93,51.19,50.2,50.72,8339157.0,-0.1576629877090454,116.57,3211.26,393.15,233.1,1764.54,1773.09,214.85,535.0,277.39,363.84,48.79571428571428,72.27722772277228,48.5243155851296,44.951650627014494,3.572664958115105,3.3753938804898036,48.79571428571428,1.6005177733647231,51.996749832443726,45.59467873898484,1.6005177733647231,2.1425000000000005,0.4266015512783681
2020-11-30,50.22,51.005,48.53,49.66,17221543.0,-0.17319558560848236,116.97,3208.48,394.02,231.19,1775.65,1781.1844,214.1,530.6,276.03,362.83,48.90142857142856,56.801470588235276,48.69903626434043,45.30041724723564,3.398619017104785,3.3800389078128,48.90142857142856,1.6055905079191588,52.11260958726688,45.69024755559024,1.6055905079191588,1.9800000000000004,0.4266015512783681
2020-12-01,50.0,51.41,49.07,49.63,19764751.0,-0.19197708368301392,121.01,3188.5,403.46,230.23,1766.655,1774.37,214.51,539.69,279.16,365.57,49.089285714285715,63.514902363823246,48.8422614544419,45.62112708077374,3.221134373668164,3.348258000983873,49.089285714285715,1.5174445334466522,52.12417478117902,46.05439664739241,1.5174445334466522,1.910357142857143,0.02760427160991341
2020-12-02,49.26,53.45,48.53,53.09,30381462.0,-0.1739204376935959,122.02,3221.65,404.74,229.8,1795.36,1798.1,214.88,534.02,285.36,364.82,49.57928571428571,77.61674718196461,49.49575969222007,46.17437692664235,3.3213827655777166,3.3428829539026417,49.57928571428571,1.626773419453659,52.83283255319303,46.32573887537839,1.626773419453659,2.146785714285714,0.02760427160991341
2020-12-03,53.3,53.49,52.12,52.52,13122394.0,-0.16769073903560638,123.52,3205.46,404.5,230.0,1820.54,1824.01,214.61,543.5,286.25,366.68,50.01642857142857,73.86895475819036,49.96102743187852,46.6444230802244,3.316604351654121,3.3376272334529373,50.01642857142857,1.525872296011508,53.06817316345158,46.96468397940556,1.525872296011508,2.0717857142857143,0.02760427160991341
2020-12-04,52.71,54.86,52.71,54.86,22207887.0,-0.1814005821943283,122.6,3198.21,402.4,230.24,1820.22,1824.52,214.22,537.94,280.3,367.32,50.53428571428571,75.9856630824373,50.714715519281825,47.25298433354111,3.4617311857407174,3.3624480239104937,50.53428571428571,1.8435447222284245,54.22137515874256,46.847196269828856,1.8435447222284245,2.1060714285714286,0.02760427160991341
2020-12-07,54.59,54.87,53.65,53.8,13764431.0,-0.17849907279014587,122.31,3156.48,416.41,231.26,1815.55,1819.0,214.37,544.05,279.19,369.02,50.862142857142864,67.11409395973155,51.18937467016154,47.73794845698251,3.451426213179033,3.3802436617642018,50.862142857142864,1.992077302220245,54.846297461583355,46.87798825270237,1.992077302220245,2.0160714285714283,0.02760427160991341
2020-12-08,52.4,54.22,52.35,53.01,26167347.0,-0.17758768796920776,124.37,3158.9,419.28,227.46,1808.52,1810.1,213.97,543.4,286.01,367.72,51.15642857142858,64.84149855907782,51.469470874752076,48.12847079350232,3.341000081249753,3.372394945661312,51.15642857142858,1.9826229989695585,55.12167456936769,47.19118257348946,1.9826229989695585,2.0696428571428567,0.02760427160991341
2020-12-09,53.98,56.02,53.06,53.79,46777880.0,-0.17057378590106964,124.53,3167.89,419.47,228.57,1810.36,1812.01,215.16,532.02,283.66,370.88,51.49071428571428,66.2049861495845,51.82647535555945,48.54784332731696,3.278632028242491,3.353642362177548,51.49071428571428,2.005448211116805,55.50161070794789,47.479817863480676,2.005448211116805,2.168928571428571,0.02760427160991341
2020-12-10,52.33,54.62,51.3,54.35,20207664.0,-0.17349232733249664,120.5,3088.99,411.44,226.45,1762.6,1769.8,211.77,514.76,275.535,365.37,51.854285714285716,67.13804713804716,52.21470991624261,48.977632710478666,3.2370772057639456,3.330329330894828,51.854285714285716,2.031152436371839,55.9165905870294,47.791980841542035,2.031152436371839,2.3160714285714286,0.02760427160991341
2020-12-11,54.47,55.025,52.33,52.63,16817870.0,-0.1780797243118286,122.43,3096.66,404.0,225.2,1760.0,1763.06,210.05,518.69,274.53,364.9,52.15428571428571,63.341804320203316,52.278600698359135,49.2481784356284,3.0304222627307382,3.27034791726201,52.15428571428571,1.7812817955516909,55.7168493053891,48.59172212318233,1.7812817955516909,2.3314285714285714,0.02760427160991341
2020-12-14,53.27,53.44,51.24,51.46,19048536.0,-0.1452878713607788,122.6,3143.0,406.5291,227.68,1770.72,1775.0,213.1,523.515,273.3722,368.64,52.25571428571429,54.640522875817,52.15266212938081,49.41201707002629,2.74064505935452,3.1644073456805124,52.25571428571429,1.6897050916364995,55.63512446898729,48.87630410244129,1.6897050916364995,2.313571428571428,0.02760427160991341
2020-12-15,52.12,52.825,50.87,51.0,17504739.0,-0.16361528635025024,124.34,3181.01,415.28,224.83,1759.86,1764.42,215.165,537.59,274.83,367.4,52.237142857142864,49.105914718019264,51.975329494091454,49.529645435209524,2.4456840588819304,3.0206626883207965,52.237142857142864,1.7028682977727476,55.64287945268836,48.831406261597365,1.7028682977727476,2.3024999999999998,0.02760427160991341
2020-12-16,51.18,51.68,50.29,50.49,19577759.0,-0.16207218170166016,127.41,3176.01,418.0,225.48,1769.11,1772.88,214.75,536.8999,274.76,369.82,52.214999999999996,48.93762851267993,51.74681726423123,49.600782810379194,2.146034453852039,2.845737041427045,52.214999999999996,1.7248667730043388,55.66473354600868,48.765266453991316,1.7248667730043388,2.2925,0.02760427160991341
2020-12-17,50.59,51.3,50.17,50.63,19688316.0,-0.16842161118984222,128.9,3250.0,426.5,222.51,1763.93,1768.51,219.87,534.67,277.07,371.94,52.20857142857143,49.692832764505134,51.57499922358027,49.67702112072148,1.8979781028587936,2.656185253713395,52.20857142857143,1.7310239617183154,55.67061935200806,48.7465235051348,1.7310239617183154,2.3024999999999998,0.02760427160991341
2020-12-18,50.81,50.95,49.52,50.62,24355167.0,-0.17178010940551758,128.96,3243.99,424.8,224.79,1746.1702,1754.18,218.59,535.16,275.775,370.97,52.277142857142856,53.529411764705884,51.42807626610639,49.74687140807544,1.681204858030945,2.461189174576905,52.277142857142856,1.6388618403840949,55.554866537911046,48.999419176374666,1.6388618403840949,2.2278571428571428,0.02760427160991341
2020-12-21,49.0,52.35,48.79,51.8,23562858.0,-0.18811945617198944,125.02,3200.01,428.15,222.02,1709.13,1713.51,217.55,522.99,272.978,364.97,52.43214285714286,57.355932203389806,51.48529530209002,49.89895500747726,1.5863402946127607,2.2862193985840764,52.43214285714286,1.4623541535239235,55.3568511641907,49.50743455009501,1.4623541535239235,2.3150000000000004,0.02760427160991341
2020-12-22,52.11,54.36,51.92,53.78,23885275.0,-0.18074503540992737,131.61,3202.8434,428.88,223.58,1729.33,1734.43,222.69,532.77,271.5,368.21,52.48142857142857,52.59984928409946,51.83832679407617,50.186439821738205,1.6518869723379623,2.1593529133348537,52.48142857142857,1.4974381052717591,55.47630478197209,49.48655236088506,1.4974381052717591,2.146428571428572,0.02760427160991341
2020-12-23,53.8,54.09,52.99,53.71,12671105.0,-0.16216836869716644,132.16,3205.0,435.0,222.63,1723.93,1728.11,223.11,530.24,266.89,368.28,52.566428571428574,54.659357870007824,52.12627651806445,50.44744427938723,1.6788322386772236,2.0632487784033278,52.566428571428574,1.5331446173082985,55.63271780604517,49.500139336811976,1.5331446173082985,2.1271428571428572,0.02760427160991341
